Score,Title,Company,Location,Salary,URL,Match Reasons,Rejection Reasons,FetchedAt
0,"Research Product Manager, Labs",Anthropic,"San Francisco, CA | New York City, NY",,https://job-boards.greenhouse.io/anthropic/jobs/5096878008,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Head of Product Operations,Asana,"Vancouver, BC",,https://www.asana.com/jobs/apply/7875083?gh_jid=7875083,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Product Manager, Adapt",Asana,Warsaw,,https://www.asana.com/jobs/apply/8017552?gh_jid=8017552,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Product Manager, Work Intake",Asana,Warsaw,,https://www.asana.com/jobs/apply/8022094?gh_jid=8022094,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager, AI",Asana,San Francisco,,https://www.asana.com/jobs/apply/8070671?gh_jid=8070671,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager, AI Agents",Asana,San Francisco,,https://www.asana.com/jobs/apply/8070622?gh_jid=8070622,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Senior Product Manager, Enterprise Data Governance",Asana,"Vancouver, BC",,https://www.asana.com/jobs/apply/8072508?gh_jid=8072508,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Staff Product Manager, Enterprise Resource Management",Asana,New York City,,https://www.asana.com/jobs/apply/7977197?gh_jid=7977197,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Product Manager, Growth",Chime,"San Francisco, CA, USA",,https://boards.greenhouse.io/chime/jobs/8343779002?gh_jid=8343779002,,Hard Reject: Non-remote work type 'in-office' detected,2026-07-26T08:39:34.000Z
0,"Sr. Product Manager II, Audit & History (Hybrid, Bangalore)",Smartsheet,"Bangalore, INDIA",,https://job-boards.greenhouse.io/smartsheet/jobs/8064530,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,"Sr, Product Manager II - Gantt View (Hybrid, Bangalore)",Smartsheet,"Bangalore, INDIA",,https://job-boards.greenhouse.io/smartsheet/jobs/8064552,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Associate Product Manager - B2B,Tripadvisor,Office,,https://job-boards.greenhouse.io/tripadvisor/jobs/8038210,,Hard Reject: Non-remote work type 'on-site' detected,2026-07-26T08:39:34.000Z
0,Associate Director of Product Classification,YipitData,US Remote,,https://job-boards.greenhouse.io/yipitdata/jobs/8050053,,Hard Reject: Junior/Intern seniority 'associate' detected in title,2026-07-26T08:39:34.000Z
0,"Staff Product Manager, Agent Observability",LiveKit,"Hybrid, San Francisco",,https://jobs.ashbyhq.com/livekit/dc2e64b8-15fd-4d88-b2dd-c3106f76df4d,,Hard Reject: Non-remote work type 'hybrid' detected,2026-07-26T08:39:34.000Z
0,Product Manager - Growth,WorkOS,United States & Canada,,https://jobs.ashbyhq.com/workos/257e30d0-eaa3-4ce1-a47d-2b2c4f65cf1a,,Hard Reject: Found exclusionary location keyword 'us only',2026-07-26T08:39:34.000Z
